asn,prefix,as_path
205113,1.2.0.0/16,"(205113, 3356, 2152, 25)"
205149,1.2.0.0/16,"(205149, 3356, 2152, 25)"
205483,1.2.0.0/16,"(205483, 3356, 2152, 25)"
205767,1.2.0.0/16,"(205767, 3356, 2152, 25)"
205790,1.2.0.0/16,"(205790, 3356, 2152, 25)"
205993,1.2.0.0/16,"(205993, 3356, 2152, 25)"
206002,1.2.0.0/16,"(206002, 3356, 2152, 25)"
206071,1.2.0.0/16,"(206071, 3356, 2152, 25)"
35873,1.2.0.0/16,"(35873, 174, 10886, 27)"
206331,1.2.0.0/16,"(206331, 3356, 2152, 25)"
35921,1.2.0.0/16,"(35921, 3356, 2152, 25)"
206379,1.2.0.0/16,"(206379, 3356, 2152, 25)"
36184,1.2.0.0/16,"(36184, 174, 10886, 27)"
206642,1.2.0.0/16,"(206642, 3356, 2152, 25)"
206677,1.2.0.0/16,"(206677, 3356, 2152, 25)"
206741,1.2.0.0/16,"(206741, 3356, 2152, 25)"
206773,1.2.0.0/16,"(206773, 3356, 2152, 25)"
36481,1.2.0.0/16,"(36481, 174, 10886, 27)"
206939,1.2.0.0/16,"(206939, 3356, 2152, 25)"
36482,1.2.0.0/16,"(36482, 11404, 2152, 25)"
206940,1.2.0.0/16,"(206940, 3356, 2152, 25)"
36593,1.2.0.0/16,"(36593, 6939, 2152, 25)"
207051,1.2.0.0/16,"(207051, 3356, 2152, 25)"
36640,1.2.0.0/16,"(36640, 174, 10886, 27)"
207098,1.2.0.0/16,"(207098, 3356, 2152, 25)"
207100,1.2.0.0/16,"(207100, 3356, 2152, 25)"
36730,1.2.0.0/16,"(36730, 174, 10886, 27)"
207188,1.2.0.0/16,"(207188, 3356, 2152, 25)"
207225,1.2.0.0/16,"(207225, 3356, 2152, 25)"
36799,1.2.0.0/16,"(36799, 3356, 2152, 25)"
207257,1.2.0.0/16,"(207257, 3356, 2152, 25)"
207845,1.2.0.0/16,"(207845, 3356, 2152, 25)"
207870,1.2.0.0/16,"(207870, 3356, 2152, 25)"
209122,1.2.0.0/16,"(209122, 3356, 2152, 25)"
209254,1.2.0.0/16,"(209254, 3356, 2152, 25)"
209383,1.2.0.0/16,"(209383, 3356, 2152, 25)"
209397,1.2.0.0/16,"(209397, 3356, 2152, 25)"
209677,1.2.0.0/16,"(209677, 3356, 2152, 25)"
212195,1.2.0.0/16,"(212195, 3356, 2152, 25)"
212198,1.2.0.0/16,"(212198, 3356, 2152, 25)"
212225,1.2.0.0/16,"(212225, 3356, 2152, 25)"
45946,1.2.0.0/16,"(45946, 4648, 2152, 25)"
265579,1.2.0.0/16,"(265579, 17072, 2152, 25)"
262181,1.2.0.0/16,"(262181, 3356, 2152, 25)"
262216,1.2.0.0/16,"(262216, 3356, 2152, 25)"
50858,1.2.0.0/16,"(50858, 174, 10886, 27)"
265645,1.2.0.0/16,"(265645, 286, 10886, 27)"
9958,1.2.0.0/16,"(9958, 9318, 2152, 25)"
262397,1.2.0.0/16,"(262397, 3356, 2152, 25)"
262413,1.2.0.0/16,"(262413, 3356, 2152, 25)"
51101,1.2.0.0/16,"(51101, 174, 10886, 27)"
262624,1.2.0.0/16,"(262624, 3356, 2152, 25)"
262762,1.2.0.0/16,"(262762, 3356, 2152, 25)"
262834,1.2.0.0/16,"(262834, 3356, 2152, 25)"
262881,1.2.0.0/16,"(262881, 3356, 2152, 25)"
262885,1.2.0.0/16,"(262885, 3356, 2152, 25)"
262954,1.2.0.0/16,"(262954, 3356, 2152, 25)"
262994,1.2.0.0/16,"(262994, 3356, 2152, 25)"
263089,1.2.0.0/16,"(263089, 3356, 2152, 25)"
7421,1.2.0.0/16,"(7421, 199524, 2152, 25)"
263108,1.2.0.0/16,"(263108, 3356, 2152, 25)"
263230,1.2.0.0/16,"(263230, 3356, 2152, 25)"
7589,1.2.0.0/16,"(7589, 1299, 10886, 27)"
51918,1.2.0.0/16,"(51918, 174, 10886, 27)"
263438,1.2.0.0/16,"(263438, 3356, 2152, 25)"
263492,1.2.0.0/16,"(263492, 3356, 2152, 25)"
263512,1.2.0.0/16,"(263512, 3356, 2152, 25)"
263621,1.2.0.0/16,"(263621, 3356, 2152, 25)"
11363,1.2.0.0/16,"(11363, 6461, 10886, 27)"
53406,1.2.0.0/16,"(53406, 6461, 10886, 27)"
263805,1.2.0.0/16,"(263805, 3356, 2152, 25)"
263858,1.2.0.0/16,"(263858, 3356, 2152, 25)"
263910,1.2.0.0/16,"(263910, 3356, 2152, 25)"
394611,1.2.0.0/16,"(394611, 174, 10886, 27)"
264020,1.2.0.0/16,"(264020, 3356, 2152, 25)"
264075,1.2.0.0/16,"(264075, 3356, 2152, 25)"
393851,1.2.0.0/16,"(393851, 20115, 2152, 25)"
54078,1.2.0.0/16,"(54078, 6939, 2152, 25)"
264442,1.2.0.0/16,"(264442, 3356, 2152, 25)"
267871,1.2.0.0/16,"(267871, 3356, 2152, 25)"
12242,1.2.0.0/16,"(12242, 6461, 10886, 27)"
264597,1.2.0.0/16,"(264597, 3356, 2152, 25)"
138468,1.2.0.0/16,"(138468, 7575, 2152, 25)"
9025,1.2.0.0/16,"(9025, 3356, 2152, 25)"
264712,1.2.0.0/16,"(264712, 3356, 2152, 25)"
264796,1.2.0.0/16,"(264796, 3356, 2152, 25)"
264824,1.2.0.0/16,"(264824, 3356, 2152, 25)"
264862,1.2.0.0/16,"(264862, 3356, 2152, 25)"
54764,1.2.0.0/16,"(54764, 6939, 2152, 25)"
9318,1.2.0.0/16,"(9318, 2152, 25)"
265005,1.2.0.0/16,"(265005, 3356, 2152, 25)"
394563,1.2.0.0/16,"(394563, 174, 10886, 27)"
53647,1.2.0.0/16,"(53647, 3356, 2152, 25)"
265054,1.2.0.0/16,"(265054, 3356, 2152, 25)"
54839,1.2.0.0/16,"(54839, 6939, 2152, 25)"
265158,1.2.0.0/16,"(265158, 3356, 2152, 25)"
265166,1.2.0.0/16,"(265166, 3356, 2152, 25)"
9520,1.2.0.0/16,"(9520, 13335, 2152, 25)"
9528,1.2.0.0/16,"(9528, 3786, 2152, 25)"
9604,1.2.0.0/16,"(9604, 2516, 2152, 25)"
265291,1.2.0.0/16,"(265291, 3356, 2152, 25)"
265571,1.2.0.0/16,"(265571, 3356, 2152, 25)"
9949,1.2.0.0/16,"(9949, 3786, 2152, 25)"
265636,1.2.0.0/16,"(265636, 3356, 2152, 25)"
395246,1.2.0.0/16,"(395246, 174, 10886, 27)"
54330,1.2.0.0/16,"(54330, 3356, 2152, 25)"
265696,1.2.0.0/16,"(265696, 3356, 2152, 25)"
55601,1.2.0.0/16,"(55601, 3786, 2152, 25)"
13558,1.2.0.0/16,"(13558, 20115, 2152, 25)"
54617,1.2.0.0/16,"(54617, 174, 10886, 27)"
266069,1.2.0.0/16,"(266069, 3356, 2152, 25)"
266087,1.2.0.0/16,"(266087, 3356, 2152, 25)"
266298,1.2.0.0/16,"(266298, 3356, 2152, 25)"
266311,1.2.0.0/16,"(266311, 3356, 2152, 25)"
266341,1.2.0.0/16,"(266341, 3356, 2152, 25)"
397155,1.2.0.0/16,"(397155, 3356, 2152, 25)"
266455,1.2.0.0/16,"(266455, 3356, 2152, 25)"
396013,1.2.0.0/16,"(396013, 174, 10886, 27)"
266729,1.2.0.0/16,"(266729, 3356, 2152, 25)"
11062,1.2.0.0/16,"(11062, 174, 10886, 27)"
266749,1.2.0.0/16,"(266749, 3356, 2152, 25)"
266790,1.2.0.0/16,"(266790, 3356, 2152, 25)"
396348,1.2.0.0/16,"(396348, 3356, 2152, 25)"
266923,1.2.0.0/16,"(266923, 3356, 2152, 25)"
266955,1.2.0.0/16,"(266955, 3356, 2152, 25)"
11372,1.2.0.0/16,"(11372, 3356, 2152, 25)"
267088,1.2.0.0/16,"(267088, 3356, 2152, 25)"
14830,1.2.0.0/16,"(14830, 6461, 10886, 27)"
11711,1.2.0.0/16,"(11711, 6939, 2152, 25)"
267398,1.2.0.0/16,"(267398, 3356, 2152, 25)"
267428,1.2.0.0/16,"(267428, 3356, 2152, 25)"
393557,1.2.0.0/16,"(393557, 3356, 2152, 25)"
11939,1.2.0.0/16,"(11939, 3356, 2152, 25)"
267626,1.2.0.0/16,"(267626, 3356, 2152, 25)"
12012,1.2.0.0/16,"(12012, 174, 10886, 27)"
393828,1.2.0.0/16,"(393828, 3356, 2152, 25)"
12132,1.2.0.0/16,"(12132, 174, 10886, 27)"
267819,1.2.0.0/16,"(267819, 3356, 2152, 25)"
393948,1.2.0.0/16,"(393948, 6461, 10886, 27)"
12144,1.2.0.0/16,"(12144, 3356, 2152, 25)"
267867,1.2.0.0/16,"(267867, 3356, 2152, 25)"
12222,1.2.0.0/16,"(12222, 174, 10886, 27)"
267909,1.2.0.0/16,"(267909, 3356, 2152, 25)"
267930,1.2.0.0/16,"(267930, 3356, 2152, 25)"
268085,1.2.0.0/16,"(268085, 3356, 2152, 25)"
268095,1.2.0.0/16,"(268095, 3356, 2152, 25)"
268108,1.2.0.0/16,"(268108, 3356, 2152, 25)"
268156,1.2.0.0/16,"(268156, 3356, 2152, 25)"
53369,1.2.0.0/16,"(53369, 3356, 2152, 25)"
394285,1.2.0.0/16,"(394285, 6939, 2152, 25)"
268369,1.2.0.0/16,"(268369, 3356, 2152, 25)"
394498,1.2.0.0/16,"(394498, 3356, 2152, 25)"
268377,1.2.0.0/16,"(268377, 3356, 2152, 25)"
394553,1.2.0.0/16,"(394553, 3356, 2152, 25)"
268460,1.2.0.0/16,"(268460, 3356, 2152, 25)"
268628,1.2.0.0/16,"(268628, 3356, 2152, 25)"
399338,1.2.0.0/16,"(399338, 6939, 2152, 25)"
58422,1.2.0.0/16,"(58422, 7575, 2152, 25)"
268710,1.2.0.0/16,"(268710, 3356, 2152, 25)"
269064,1.2.0.0/16,"(269064, 3356, 2152, 25)"
54766,1.2.0.0/16,"(54766, 3356, 2152, 25)"
13902,1.2.0.0/16,"(13902, 174, 10886, 27)"
14064,1.2.0.0/16,"(14064, 3356, 2152, 25)"
269751,1.2.0.0/16,"(269751, 3356, 2152, 25)"
54964,1.2.0.0/16,"(54964, 3356, 2152, 25)"
269811,1.2.0.0/16,"(269811, 3356, 2152, 25)"
14174,1.2.0.0/16,"(14174, 174, 10886, 27)"
269861,1.2.0.0/16,"(269861, 3356, 2152, 25)"
17603,1.2.0.0/16,"(17603, 3786, 2152, 25)"
269909,1.2.0.0/16,"(269909, 3356, 2152, 25)"
14384,1.2.0.0/16,"(14384, 3356, 2152, 25)"
270071,1.2.0.0/16,"(270071, 3356, 2152, 25)"
270099,1.2.0.0/16,"(270099, 3356, 2152, 25)"
14450,1.2.0.0/16,"(14450, 174, 10886, 27)"
270137,1.2.0.0/16,"(270137, 3356, 2152, 25)"
15137,1.2.0.0/16,"(15137, 3356, 2152, 25)"
270975,1.2.0.0/16,"(270975, 3356, 2152, 25)"
271310,1.2.0.0/16,"(271310, 3356, 2152, 25)"
271330,1.2.0.0/16,"(271330, 3356, 2152, 25)"
271394,1.2.0.0/16,"(271394, 3356, 2152, 25)"
271484,1.2.0.0/16,"(271484, 3356, 2152, 25)"
271559,1.2.0.0/16,"(271559, 3356, 2152, 25)"
397688,1.2.0.0/16,"(397688, 6461, 10886, 27)"
271842,1.2.0.0/16,"(271842, 3356, 2152, 25)"
271860,1.2.0.0/16,"(271860, 3356, 2152, 25)"
19602,1.2.0.0/16,"(19602, 13335, 2152, 25)"
271922,1.2.0.0/16,"(271922, 3356, 2152, 25)"
271929,1.2.0.0/16,"(271929, 3356, 2152, 25)"
16334,1.2.0.0/16,"(16334, 174, 10886, 27)"
272021,1.2.0.0/16,"(272021, 3356, 2152, 25)"
16588,1.2.0.0/16,"(16588, 6461, 10886, 27)"
272408,1.2.0.0/16,"(272408, 3356, 2152, 25)"
398537,1.2.0.0/16,"(398537, 3356, 2152, 25)"
272816,1.2.0.0/16,"(272816, 3356, 2152, 25)"
398945,1.2.0.0/16,"(398945, 3356, 2152, 25)"
398965,1.2.0.0/16,"(398965, 3356, 2152, 25)"
17290,1.2.0.0/16,"(17290, 6939, 2152, 25)"
272977,1.2.0.0/16,"(272977, 3356, 2152, 25)"
272978,1.2.0.0/16,"(272978, 3356, 2152, 25)"
17380,1.2.0.0/16,"(17380, 174, 10886, 27)"
399366,1.2.0.0/16,"(399366, 3356, 2152, 25)"
273513,1.2.0.0/16,"(273513, 3356, 2152, 25)"
273596,1.2.0.0/16,"(273596, 3356, 2152, 25)"
18034,1.2.0.0/16,"(18034, 3786, 2152, 25)"
399850,1.2.0.0/16,"(399850, 6461, 10886, 27)"
273894,1.2.0.0/16,"(273894, 3356, 2152, 25)"
273950,1.2.0.0/16,"(273950, 3356, 2152, 25)"
21692,1.2.0.0/16,"(21692, 8151, 2152, 25)"
274032,1.2.0.0/16,"(274032, 3356, 2152, 25)"
274119,1.2.0.0/16,"(274119, 3356, 2152, 25)"
327889,1.2.0.0/16,"(327889, 3356, 2152, 25)"
393233,1.2.0.0/16,"(393233, 3356, 2152, 25)"
11428,1.2.0.0/16,"(11428, 174, 10886, 27)"
393274,1.2.0.0/16,"(393274, 3356, 2152, 25)"
393279,1.2.0.0/16,"(393279, 3356, 2152, 25)"
393342,1.2.0.0/16,"(393342, 3356, 2152, 25)"
393353,1.2.0.0/16,"(393353, 3356, 2152, 25)"
270653,1.2.0.0/16,"(270653, 3356, 2152, 25)"
393371,1.2.0.0/16,"(393371, 3356, 2152, 25)"
393538,1.2.0.0/16,"(393538, 3356, 2152, 25)"
393546,1.2.0.0/16,"(393546, 3356, 2152, 25)"
393583,1.2.0.0/16,"(393583, 3356, 2152, 25)"
393592,1.2.0.0/16,"(393592, 3356, 2152, 25)"
393631,1.2.0.0/16,"(393631, 3356, 2152, 25)"
393706,1.2.0.0/16,"(393706, 3356, 2152, 25)"
398294,1.2.0.0/16,"(398294, 174, 10886, 27)"
52827,1.2.0.0/16,"(52827, 3356, 2152, 25)"
393743,1.2.0.0/16,"(393743, 3356, 2152, 25)"
393747,1.2.0.0/16,"(393747, 3356, 2152, 25)"
11931,1.2.0.0/16,"(11931, 174, 10886, 27)"
57403,1.2.0.0/16,"(57403, 16276, 2152, 25)"
393748,1.2.0.0/16,"(393748, 3356, 2152, 25)"
15361,1.2.0.0/16,"(15361, 8220, 2152, 25)"
393762,1.2.0.0/16,"(393762, 3356, 2152, 25)"
15375,1.2.0.0/16,"(15375, 8220, 2152, 25)"
52861,1.2.0.0/16,"(52861, 174, 10886, 27)"
393777,1.2.0.0/16,"(393777, 3356, 2152, 25)"
11961,1.2.0.0/16,"(11961, 174, 10886, 27)"
393789,1.2.0.0/16,"(393789, 3356, 2152, 25)"
393795,1.2.0.0/16,"(393795, 3356, 2152, 25)"
393796,1.2.0.0/16,"(393796, 3356, 2152, 25)"
393813,1.2.0.0/16,"(393813, 3356, 2152, 25)"
393852,1.2.0.0/16,"(393852, 3356, 2152, 25)"
393876,1.2.0.0/16,"(393876, 3356, 2152, 25)"
398448,1.2.0.0/16,"(398448, 174, 10886, 27)"
393912,1.2.0.0/16,"(393912, 3356, 2152, 25)"
393920,1.2.0.0/16,"(393920, 3356, 2152, 25)"
393984,1.2.0.0/16,"(393984, 3356, 2152, 25)"
393991,1.2.0.0/16,"(393991, 3356, 2152, 25)"
394020,1.2.0.0/16,"(394020, 3356, 2152, 25)"
394025,1.2.0.0/16,"(394025, 3356, 2152, 25)"
12209,1.2.0.0/16,"(12209, 3356, 2152, 25)"
394055,1.2.0.0/16,"(394055, 3356, 2152, 25)"
394064,1.2.0.0/16,"(394064, 3356, 2152, 25)"
398636,1.2.0.0/16,"(398636, 174, 10886, 27)"
138456,1.2.0.0/16,"(138456, 6939, 2152, 25)"
394143,1.2.0.0/16,"(394143, 3356, 2152, 25)"
394196,1.2.0.0/16,"(394196, 3356, 2152, 25)"
394216,1.2.0.0/16,"(394216, 3356, 2152, 25)"
394238,1.2.0.0/16,"(394238, 3356, 2152, 25)"
394272,1.2.0.0/16,"(394272, 3356, 2152, 25)"
397701,1.2.0.0/16,"(397701, 6461, 10886, 27)"
394287,1.2.0.0/16,"(394287, 3356, 2152, 25)"
53377,1.2.0.0/16,"(53377, 6461, 10886, 27)"
394293,1.2.0.0/16,"(394293, 3356, 2152, 25)"
394321,1.2.0.0/16,"(394321, 3356, 2152, 25)"
394342,1.2.0.0/16,"(394342, 3356, 2152, 25)"
394456,1.2.0.0/16,"(394456, 3356, 2152, 25)"
394499,1.2.0.0/16,"(394499, 3356, 2152, 25)"
53595,1.2.0.0/16,"(53595, 3356, 2152, 25)"
394511,1.2.0.0/16,"(394511, 3356, 2152, 25)"
394547,1.2.0.0/16,"(394547, 3356, 2152, 25)"
394595,1.2.0.0/16,"(394595, 3356, 2152, 25)"
394612,1.2.0.0/16,"(394612, 3356, 2152, 25)"
53706,1.2.0.0/16,"(53706, 174, 10886, 27)"
394622,1.2.0.0/16,"(394622, 3356, 2152, 25)"
394656,1.2.0.0/16,"(394656, 3356, 2152, 25)"
394679,1.2.0.0/16,"(394679, 3356, 2152, 25)"
394697,1.2.0.0/16,"(394697, 3356, 2152, 25)"
53802,1.2.0.0/16,"(53802, 174, 10886, 27)"
394718,1.2.0.0/16,"(394718, 3356, 2152, 25)"
53825,1.2.0.0/16,"(53825, 174, 10886, 27)"
394741,1.2.0.0/16,"(394741, 3356, 2152, 25)"
399313,1.2.0.0/16,"(399313, 13335, 2152, 25)"
394744,1.2.0.0/16,"(394744, 3356, 2152, 25)"
394755,1.2.0.0/16,"(394755, 3356, 2152, 25)"
58411,1.2.0.0/16,"(58411, 6939, 2152, 25)"
53851,1.2.0.0/16,"(53851, 3356, 2152, 25)"
394767,1.2.0.0/16,"(394767, 3356, 2152, 25)"
398196,1.2.0.0/16,"(398196, 174, 10886, 27)"
394773,1.2.0.0/16,"(394773, 3356, 2152, 25)"
399400,1.2.0.0/16,"(399400, 174, 10886, 27)"
53934,1.2.0.0/16,"(53934, 3356, 2152, 25)"
394850,1.2.0.0/16,"(394850, 3356, 2152, 25)"
53945,1.2.0.0/16,"(53945, 174, 10886, 27)"
394861,1.2.0.0/16,"(394861, 3356, 2152, 25)"
399433,1.2.0.0/16,"(399433, 3356, 2152, 25)"
16478,1.2.0.0/16,"(16478, 13335, 2152, 25)"
53981,1.2.0.0/16,"(53981, 174, 10886, 27)"
394897,1.2.0.0/16,"(394897, 3356, 2152, 25)"
53983,1.2.0.0/16,"(53983, 3356, 2152, 25)"
53986,1.2.0.0/16,"(53986, 174, 10886, 27)"
394902,1.2.0.0/16,"(394902, 3356, 2152, 25)"
394910,1.2.0.0/16,"(394910, 3356, 2152, 25)"
54016,1.2.0.0/16,"(54016, 3356, 2152, 25)"
394932,1.2.0.0/16,"(394932, 3356, 2152, 25)"
394935,1.2.0.0/16,"(394935, 3356, 2152, 25)"
16564,1.2.0.0/16,"(16564, 6461, 10886, 27)"
54086,1.2.0.0/16,"(54086, 3356, 2152, 25)"
395002,1.2.0.0/16,"(395002, 3356, 2152, 25)"
395091,1.2.0.0/16,"(395091, 3356, 2152, 25)"
54246,1.2.0.0/16,"(54246, 174, 10886, 27)"
395162,1.2.0.0/16,"(395162, 3356, 2152, 25)"
399734,1.2.0.0/16,"(399734, 3356, 2152, 25)"
54279,1.2.0.0/16,"(54279, 3356, 2152, 25)"
395195,1.2.0.0/16,"(395195, 3356, 2152, 25)"
54300,1.2.0.0/16,"(54300, 174, 10886, 27)"
395216,1.2.0.0/16,"(395216, 3356, 2152, 25)"
395259,1.2.0.0/16,"(395259, 3356, 2152, 25)"
395285,1.2.0.0/16,"(395285, 3356, 2152, 25)"
54371,1.2.0.0/16,"(54371, 3356, 2152, 25)"
395287,1.2.0.0/16,"(395287, 3356, 2152, 25)"
13471,1.2.0.0/16,"(13471, 3356, 2152, 25)"
395370,1.2.0.0/16,"(395370, 3356, 2152, 25)"
395396,1.2.0.0/16,"(395396, 3356, 2152, 25)"
13580,1.2.0.0/16,"(13580, 174, 10886, 27)"
54488,1.2.0.0/16,"(54488, 174, 10886, 27)"
395404,1.2.0.0/16,"(395404, 3356, 2152, 25)"
54528,1.2.0.0/16,"(54528, 1299, 10886, 27)"
395444,1.2.0.0/16,"(395444, 3356, 2152, 25)"
395450,1.2.0.0/16,"(395450, 3356, 2152, 25)"
54536,1.2.0.0/16,"(54536, 3356, 2152, 25)"
395452,1.2.0.0/16,"(395452, 3356, 2152, 25)"
54547,1.2.0.0/16,"(54547, 174, 10886, 27)"
395463,1.2.0.0/16,"(395463, 3356, 2152, 25)"
395473,1.2.0.0/16,"(395473, 3356, 2152, 25)"
395531,1.2.0.0/16,"(395531, 3356, 2152, 25)"
395589,1.2.0.0/16,"(395589, 3356, 2152, 25)"
54692,1.2.0.0/16,"(54692, 6461, 10886, 27)"
395608,1.2.0.0/16,"(395608, 3356, 2152, 25)"
395637,1.2.0.0/16,"(395637, 3356, 2152, 25)"
54743,1.2.0.0/16,"(54743, 174, 10886, 27)"
395659,1.2.0.0/16,"(395659, 3356, 2152, 25)"
13843,1.2.0.0/16,"(13843, 174, 10886, 27)"
54778,1.2.0.0/16,"(54778, 174, 10886, 27)"
395694,1.2.0.0/16,"(395694, 3356, 2152, 25)"
395733,1.2.0.0/16,"(395733, 3356, 2152, 25)"
395747,1.2.0.0/16,"(395747, 3356, 2152, 25)"
54866,1.2.0.0/16,"(54866, 174, 10886, 27)"
395782,1.2.0.0/16,"(395782, 3356, 2152, 25)"
395788,1.2.0.0/16,"(395788, 3356, 2152, 25)"
13972,1.2.0.0/16,"(13972, 174, 10886, 27)"
395818,1.2.0.0/16,"(395818, 3356, 2152, 25)"
54909,1.2.0.0/16,"(54909, 3356, 2152, 25)"
395825,1.2.0.0/16,"(395825, 3356, 2152, 25)"
395842,1.2.0.0/16,"(395842, 3356, 2152, 25)"
395872,1.2.0.0/16,"(395872, 3356, 2152, 25)"
395890,1.2.0.0/16,"(395890, 3356, 2152, 25)"
395922,1.2.0.0/16,"(395922, 3356, 2152, 25)"
395930,1.2.0.0/16,"(395930, 3356, 2152, 25)"
400502,1.2.0.0/16,"(400502, 54825, 2152, 25)"
395957,1.2.0.0/16,"(395957, 3356, 2152, 25)"
55056,1.2.0.0/16,"(55056, 3356, 2152, 25)"
395972,1.2.0.0/16,"(395972, 3356, 2152, 25)"
396000,1.2.0.0/16,"(396000, 3356, 2152, 25)"
17613,1.2.0.0/16,"(17613, 9318, 2152, 25)"
55096,1.2.0.0/16,"(55096, 174, 10886, 27)"
396012,1.2.0.0/16,"(396012, 3356, 2152, 25)"
396057,1.2.0.0/16,"(396057, 3356, 2152, 25)"
55155,1.2.0.0/16,"(55155, 3356, 2152, 25)"
396104,1.2.0.0/16,"(396104, 3356, 2152, 25)"
396109,1.2.0.0/16,"(396109, 3356, 2152, 25)"
396115,1.2.0.0/16,"(396115, 3356, 2152, 25)"
55229,1.2.0.0/16,"(55229, 174, 10886, 27)"
396145,1.2.0.0/16,"(396145, 3356, 2152, 25)"
396146,1.2.0.0/16,"(396146, 3356, 2152, 25)"
396157,1.2.0.0/16,"(396157, 3356, 2152, 25)"
14365,1.2.0.0/16,"(14365, 3356, 2152, 25)"
396233,1.2.0.0/16,"(396233, 3356, 2152, 25)"
273533,1.2.0.0/16,"(273533, 13335, 2152, 25)"
17846,1.2.0.0/16,"(17846, 9318, 2152, 25)"
396241,1.2.0.0/16,"(396241, 3356, 2152, 25)"
17854,1.2.0.0/16,"(17854, 9318, 2152, 25)"
396254,1.2.0.0/16,"(396254, 3356, 2152, 25)"
17867,1.2.0.0/16,"(17867, 4766, 2152, 25)"
396258,1.2.0.0/16,"(396258, 3356, 2152, 25)"
270129,1.2.0.0/16,"(270129, 8151, 2152, 25)"
396272,1.2.0.0/16,"(396272, 3356, 2152, 25)"
396275,1.2.0.0/16,"(396275, 3356, 2152, 25)"
14459,1.2.0.0/16,"(14459, 6461, 10886, 27)"
396286,1.2.0.0/16,"(396286, 3356, 2152, 25)"
396292,1.2.0.0/16,"(396292, 3356, 2152, 25)"
17905,1.2.0.0/16,"(17905, 8220, 2152, 25)"
55383,1.2.0.0/16,"(55383, 13335, 2152, 25)"
396323,1.2.0.0/16,"(396323, 3356, 2152, 25)"
396358,1.2.0.0/16,"(396358, 3356, 2152, 25)"
396379,1.2.0.0/16,"(396379, 3356, 2152, 25)"
396483,1.2.0.0/16,"(396483, 3356, 2152, 25)"
396489,1.2.0.0/16,"(396489, 3356, 2152, 25)"
396492,1.2.0.0/16,"(396492, 3356, 2152, 25)"
396886,1.2.0.0/16,"(396886, 3356, 2152, 25)"
396897,1.2.0.0/16,"(396897, 3356, 2152, 25)"
396928,1.2.0.0/16,"(396928, 3356, 2152, 25)"
396958,1.2.0.0/16,"(396958, 3356, 2152, 25)"
397015,1.2.0.0/16,"(397015, 3356, 2152, 25)"
18628,1.2.0.0/16,"(18628, 6461, 10886, 27)"
397038,1.2.0.0/16,"(397038, 3356, 2152, 25)"
397040,1.2.0.0/16,"(397040, 3356, 2152, 25)"
397107,1.2.0.0/16,"(397107, 3356, 2152, 25)"
397151,1.2.0.0/16,"(397151, 3356, 2152, 25)"
397288,1.2.0.0/16,"(397288, 3356, 2152, 25)"
397309,1.2.0.0/16,"(397309, 3356, 2152, 25)"
397314,1.2.0.0/16,"(397314, 3356, 2152, 25)"
397347,1.2.0.0/16,"(397347, 3356, 2152, 25)"
56532,1.2.0.0/16,"(56532, 8220, 2152, 25)"
397448,1.2.0.0/16,"(397448, 3356, 2152, 25)"
397460,1.2.0.0/16,"(397460, 3356, 2152, 25)"
397462,1.2.0.0/16,"(397462, 3356, 2152, 25)"
397476,1.2.0.0/16,"(397476, 3356, 2152, 25)"
19099,1.2.0.0/16,"(19099, 6461, 10886, 27)"
397531,1.2.0.0/16,"(397531, 3356, 2152, 25)"
397567,1.2.0.0/16,"(397567, 3356, 2152, 25)"
397581,1.2.0.0/16,"(397581, 3356, 2152, 25)"
19194,1.2.0.0/16,"(19194, 11404, 2152, 25)"
397645,1.2.0.0/16,"(397645, 3356, 2152, 25)"
397650,1.2.0.0/16,"(397650, 3356, 2152, 25)"
397756,1.2.0.0/16,"(397756, 3356, 2152, 25)"
397832,1.2.0.0/16,"(397832, 3356, 2152, 25)"
397844,1.2.0.0/16,"(397844, 3356, 2152, 25)"
397855,1.2.0.0/16,"(397855, 3356, 2152, 25)"
56946,1.2.0.0/16,"(56946, 1299, 10886, 27)"
397862,1.2.0.0/16,"(397862, 3356, 2152, 25)"
397892,1.2.0.0/16,"(397892, 3356, 2152, 25)"
397900,1.2.0.0/16,"(397900, 3356, 2152, 25)"
397949,1.2.0.0/16,"(397949, 3356, 2152, 25)"
398055,1.2.0.0/16,"(398055, 3356, 2152, 25)"
398173,1.2.0.0/16,"(398173, 3356, 2152, 25)"
398282,1.2.0.0/16,"(398282, 3356, 2152, 25)"
398296,1.2.0.0/16,"(398296, 3356, 2152, 25)"
398366,1.2.0.0/16,"(398366, 3356, 2152, 25)"
398389,1.2.0.0/16,"(398389, 3356, 2152, 25)"
57507,1.2.0.0/16,"(57507, 1299, 10886, 27)"
398423,1.2.0.0/16,"(398423, 3356, 2152, 25)"
398457,1.2.0.0/16,"(398457, 3356, 2152, 25)"
398471,1.2.0.0/16,"(398471, 3356, 2152, 25)"
398573,1.2.0.0/16,"(398573, 3356, 2152, 25)"
398637,1.2.0.0/16,"(398637, 3356, 2152, 25)"
398641,1.2.0.0/16,"(398641, 3356, 2152, 25)"
398643,1.2.0.0/16,"(398643, 3356, 2152, 25)"
398655,1.2.0.0/16,"(398655, 3356, 2152, 25)"
398667,1.2.0.0/16,"(398667, 3356, 2152, 25)"
398743,1.2.0.0/16,"(398743, 3356, 2152, 25)"
20356,1.2.0.0/16,"(20356, 6461, 10886, 27)"
